voiceID,duration[s],meanF0Hz,stdevF0Hz,HNR,CPPs,Jitter,Shimmer,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
1008-a_n.wav,1.85364,124.64910934798148,0.9931820126713813,26.320886602600726,21.417558281141496,-1.4826433540822603,-0.03540321606038791,-246.49017333984375,171.7981414794922,8.937298774719238,-36.1956901550293,-3.2323389053344727,11.072542190551758,-15.9962797164917,-11.956999778747559,14.450471878051758,0.009225640445947647,-7.637044429779053,-11.275711059570312,-21.030397415161133,13.370148658752441
1009-a_n.wav,0.6369,151.9054343073471,1.1525963464030273,23.221689689447178,20.66274329582909,-1.5207906280003336,0.35456302288358904,-255.37429809570312,138.2723388671875,-44.6395149230957,-51.850608825683594,-6.714660167694092,5.844653129577637,-33.31004333496094,15.9275484085083,5.19500732421875,-1.862825870513916,-22.646869659423828,-31.026060104370117,0.4597083032131195,-4.332650184631348
1010-a_n.wav,0.61788,134.11567520037468,0.6021548016152879,25.490570857568745,22.521977302613536,-2.100952360097698,0.43185401900797993,-243.9395294189453,169.47080993652344,-37.49628448486328,-47.07444381713867,-34.88484573364258,19.706632614135742,-27.536968231201172,-7.061153888702393,16.084407806396484,1.3787564039230347,-4.37817907333374,-19.44948387145996,-26.53558349609375,8.422264099121094
1011-a_n.wav,1.33082,119.28400422446761,1.1768458529232688,21.615914412188644,20.51959456194083,-1.4046103274516333,-0.09235664659440516,-144.49874877929688,154.6849822998047,-52.184322357177734,-3.048225164413452,-16.265243530273438,14.297929763793945,-15.405118942260742,-1.5387390851974487,14.666029930114746,-2.3000614643096924,-28.40999984741211,2.7818493843078613,-28.171499252319336,7.6001176834106445
1012-a_n.wav,1.2833,151.16376474663068,2.7729888222213517,27.46888877805995,21.974748207297317,-2.542074850397281,0.6645995892416753,-139.98997497558594,130.51336669921875,-31.535099029541016,-51.849002838134766,-4.068045139312744,0.6854212284088135,-30.860698699951172,2.000624418258667,1.0693482160568237,1.2563353776931763,-13.49127197265625,-23.207401275634766,-10.762547492980957,-14.487727165222168
1013-a_n.wav,1.56846,104.2134554940811,0.5928269160237213,24.083159356118582,24.12571256489406,-2.322895539935585,0.6075164590767004,-132.03350830078125,149.90345764160156,-46.293087005615234,-39.564857482910156,-17.57752227783203,3.351578712463379,-16.50585174560547,-23.22829246520996,24.186737060546875,4.187423229217529,-3.5892727375030518,-14.745708465576172,-23.38397789001465,-6.7739973068237305
1014-a_n.wav,0.87456,77.99242763689705,2.1278940336118843,16.480471729942614,20.642670258482614,-1.7395985902559215,0.6176891044737864,-230.48300170898438,185.6845245361328,-44.22317886352539,-26.971519470214844,-21.059253692626953,24.42743492126465,-21.692520141601562,3.335313558578491,20.343753814697266,11.207683563232422,-7.695122241973877,-8.111398696899414,-27.982872009277344,14.498726844787598
1015-a_n.wav,1.42586,146.60379755595943,1.5202112053488728,21.215524050643957,17.415011565471673,-0.8101539559008978,-0.3318258162308895,-178.19703674316406,172.63934326171875,-29.594621658325195,-35.06105041503906,-30.806148529052734,0.590083658695221,-14.813176155090332,-10.98698902130127,16.82396697998047,-6.154730319976807,-4.1465678215026855,-15.569175720214844,-19.370553970336914,4.728699207305908
1016-a_n.wav,1.22626,112.54728390190375,1.4624323216893556,19.656583265556478,20.614305445194933,-0.3066118848687682,-0.08394678713398238,-138.9029998779297,174.89834594726562,-33.027008056640625,-5.855643272399902,-10.579915046691895,3.02134370803833,-2.782594680786133,-22.792251586914062,19.669021606445312,7.410574913024902,-13.222661018371582,-7.4733147621154785,-24.596744537353516,6.317540645599365
1017-a_n.wav,1.17872,140.05715493927735,3.804525158075134,20.373870082625036,15.282134067309359,-1.2029089180266863,0.07185895826520197,-265.2580261230469,191.82440185546875,-8.651665687561035,-34.298885345458984,-3.828032970428467,-8.558280944824219,2.915057897567749,-19.41364288330078,27.07016944885254,-27.86886215209961,-14.070615768432617,-13.477426528930664,-24.53468132019043,7.871337413787842
1018-a_n.wav,1.26428,96.20571828943305,1.0716963009522555,13.08125534355287,18.632626097535056,-0.21543446333756244,1.1526124501582966,-142.12985229492188,155.4237060546875,0.32919612526893616,-62.66743850708008,-13.272504806518555,13.437002182006836,-11.455997467041016,-3.0160152912139893,10.986750602722168,2.2196409702301025,6.212868690490723,-8.238612174987793,-24.960941314697266,2.6722798347473145
1019-a_n.wav,1.9867,146.0809895656407,1.025672381403642,19.92608536477914,19.738394340158766,-1.007089935548217,1.0539856907111078,-222.87664794921875,129.03305053710938,4.2236175537109375,-62.54509735107422,-5.279858112335205,11.110555648803711,-39.20582962036133,24.14948272705078,-8.972675323486328,0.5150729417800903,-17.812421798706055,-20.824708938598633,-17.285839080810547,5.152186870574951
102-a_n.wav,1.50502,197.37100847439143,1.3277491678737048,16.228088318322122,16.660405349400495,1.6661674488797096,-2.2442336736753328,-146.04710388183594,89.17139434814453,-48.180030822753906,-50.90986633300781,13.32565975189209,-7.335525035858154,-34.49795150756836,15.446615219116211,-11.92710018157959,-18.4523868560791,-20.825260162353516,-5.112207889556885,-1.1741862297058105,-15.26815414428711
1020-a_n.wav,1.68252,125.58696973706849,1.0538173021384314,20.842512502557803,17.922879221445662,-1.0737966790001712,0.5893887059148859,-216.96768188476562,171.5247039794922,-26.63824462890625,-4.899443626403809,-1.0872851610183716,21.478633880615234,-15.521796226501465,-14.051671028137207,18.121192932128906,-20.478328704833984,5.441542148590088,-28.110807418823242,-14.98726749420166,5.687665939331055
1021-a_n.wav,1.6255,114.97971593494165,1.5118532080090747,22.374505828788443,20.128439523512228,-1.0735171199898832,0.17869395614963224,-243.03330993652344,197.58251953125,-7.888029098510742,-38.59388732910156,-9.263952255249023,12.900726318359375,-31.886226654052734,1.1212780475616455,16.92457389831543,4.785120964050293,4.738767623901367,-23.95598602294922,-13.150238037109375,-2.3115761280059814
1022-a_n.wav,1.91066,216.82204878450753,0.9336894137465824,27.84598624801174,16.16088354690847,-1.5591653550914715,0.15746312157013742,-248.43836975097656,132.0071258544922,-27.6616268157959,-21.246604919433594,14.664665222167969,5.872430801391602,-14.713897705078125,0.8774898648262024,-24.037673950195312,-7.823274612426758,-26.876176834106445,-4.144073486328125,-12.682236671447754,-12.581887245178223
1023-a_n.wav,1.16922,132.83776806843733,3.5880429765648745,17.111735596224964,19.324806152905932,-1.3977820521397788,0.2085645200765448,-203.0065155029297,142.06570434570312,-47.56804656982422,-37.80826950073242,-3.2077324390411377,27.852649688720703,-14.997621536254883,3.4314932823181152,5.57515811920166,-13.774975776672363,-12.981987953186035,-26.5328426361084,-0.3736693561077118,2.280893087387085
1024-a_n.wav,1.93918,234.6103983372643,1.4019995747633105,28.27621167601521,15.692554175432699,-2.0798690215452074,0.49917451441799576,-292.512451171875,119.14720153808594,-42.26342010498047,-11.92129135131836,36.07075500488281,1.0807751417160034,-10.027470588684082,-12.646627426147461,-38.97310256958008,-15.696497917175293,-36.24801254272461,-3.9088027477264404,-33.744686126708984,-10.050114631652832
1025-a_n.wav,0.86504,105.01176436607815,1.493490662518334,11.730553570483409,18.90310271931637,1.467841163277916,-1.2036332600556274,-136.5701446533203,117.9658203125,13.832324028015137,-54.23829650878906,-19.87777328491211,28.669456481933594,-2.558669090270996,0.1756347417831421,-3.2128803730010986,11.186799049377441,-14.593729972839355,8.307908058166504,-41.40427017211914,9.236876487731934
1026-a_n.wav,0.66542,104.21871723051956,2.7718577914006923,15.009208247013172,19.464738833951564,-0.9028125498595123,0.3972482143388994,-154.7059783935547,164.4558868408203,1.7467617988586426,-52.48937225341797,17.786334991455078,-5.923436641693115,-19.64586067199707,28.409048080444336,3.5168700218200684,7.36706018447876,-32.748477935791016,-7.606605529785156,-9.168600082397461,1.8832377195358276
1027-a_n.wav,0.99812,130.18553510725008,0.9066605674069477,19.35342330541974,16.874239756488272,0.5113480071888996,-1.1386671112638795,-179.84640502929688,182.52223205566406,-22.2574405670166,-39.43605041503906,-18.168542861938477,13.834437370300293,-13.086821556091309,-11.960943222045898,16.35846710205078,-2.584291458129883,-19.79133415222168,-9.674079895019531,-14.6913423538208,3.1558334827423096
1028-a_n.wav,1.635,154.9351224682551,1.8302280317935837,22.689550438453132,22.792874335795233,-1.843976281783421,0.5022830376445342,-194.87161254882812,105.92549896240234,-14.845686912536621,-35.44225311279297,-7.490697383880615,-4.301273345947266,-9.862473487854004,-1.2019274234771729,2.911177396774292,-21.74921417236328,-24.7103328704834,-18.2562313079834,-5.047801494598389,-1.352429986000061
1029-a_n.wav,1.60648,217.22732930615035,1.5692404662241917,24.892387701840264,17.947968003776094,-1.9507876148975445,0.36579916177883054,-258.8050842285156,112.35253143310547,-45.592594146728516,-24.440147399902344,-2.1199381351470947,0.1129121258854866,-14.144400596618652,17.418874740600586,-34.81120300292969,-26.04498863220215,-1.1819654703140259,-19.971370697021484,-13.65851879119873,-20.53060531616211
103-a_n.wav,1.53994,117.49280286392226,1.0648161337819855,19.836141415371326,22.993223597253284,-1.9453197468469468,0.6579630436185065,-124.6368179321289,141.30450439453125,-25.053190231323242,-33.11439514160156,7.671769618988037,-0.18888145685195923,-21.755598068237305,8.822656631469727,-0.21110814809799194,-0.22985239326953888,-37.71015930175781,-9.665116310119629,-8.879287719726562,-6.121671199798584
1030-a_n.wav,1.14072,115.67100478215723,1.146931793471752,17.1980449208126,19.28164975018877,-0.4675854661564708,-0.21066743358133194,-209.54298400878906,187.3996124267578,-49.59626007080078,-40.17238998413086,-2.4235341548919678,28.26110076904297,-17.061840057373047,-0.3310976028442383,7.101688861846924,0.19578708708286285,0.0557737872004509,-24.98631477355957,-9.636800765991211,-2.0444109439849854
1031-a_n.wav,1.92016,105.84688026631257,0.8710497175804407,22.15275372816999,21.28905856177028,-1.9379101074837048,0.4847967819550887,-244.6392822265625,201.94012451171875,-71.78866577148438,-11.372342109680176,-15.791053771972656,3.4697108268737793,6.598435401916504,-17.392898559570312,17.682910919189453,2.1918299198150635,-26.62618637084961,-4.911942958831787,-20.50983238220215,-0.34424224495887756
1032-a_n.wav,1.56846,117.15642713509149,1.2588521078248276,20.71947787838432,21.74089466906097,-2.092812469469319,0.7224097455172579,-188.66543579101562,177.17715454101562,-40.736820220947266,-32.76203536987305,7.819418430328369,-12.550063133239746,16.426481246948242,-33.153564453125,12.38120174407959,-2.179276466369629,-32.18117141723633,-6.794996738433838,-32.96215057373047,9.317634582519531
1033-a_n.wav,0.90306,87.48123952690416,0.9010629296756124,17.142141134335954,19.568357165535318,0.6203503215935439,-1.2180104941035785,-146.95172119140625,146.25547790527344,-24.48460578918457,-19.426668167114258,10.987295150756836,14.573472023010254,-0.8574643731117249,7.132042407989502,24.430187225341797,-7.682749271392822,-15.933746337890625,-11.418286323547363,-9.585865020751953,8.4104642868042
1034-a_n.wav,0.9411,114.07307216123056,4.832432427776444,18.436656925644975,18.401967700362743,-0.13066205881638263,-0.32227847462250264,-235.1390838623047,201.9588165283203,-25.773029327392578,-24.385799407958984,-14.236679077148438,14.698241233825684,-5.981147766113281,-9.594217300415039,5.658665180206299,-1.6848950386047363,-7.196657180786133,-5.734627723693848,-28.974239349365234,10.46865463256836
1035-a_n.wav,1.34984,107.90639906350614,1.5669086794727916,14.10655244066598,15.400793217770293,1.3125330897689524,-1.666462771817412,-135.22959899902344,138.8930206298828,-9.163702964782715,-17.119253158569336,-5.635531425476074,6.966060638427734,1.1924318075180054,-0.7003505229949951,19.574562072753906,-4.489073753356934,-7.921792030334473,2.989492416381836,-14.770424842834473,24.333759307861328
1036-a_n.wav,0.639,113.40506824428819,2.2486951905573376,16.01194625220543,22.9726201746385,-1.4548321551252374,0.8251731612765575,-94.18362426757812,115.23473358154297,-37.880226135253906,-35.88978576660156,7.165175914764404,-13.9124116897583,0.46320170164108276,-14.453757286071777,30.476634979248047,-0.9216263890266418,-29.0163516998291,1.6128220558166504,-34.33827209472656,16.505502700805664
1037-a_n.wav,1.30212,194.92183164795844,24.42002039309986,19.409370022239283,15.16293698372625,-0.7023115722184902,1.0050828382133106,-221.8507537841797,125.89342498779297,-51.35749053955078,-30.776824951171875,20.289304733276367,-20.24357795715332,-4.264371871948242,-13.444967269897461,0.6109147071838379,-26.4440975189209,-13.067347526550293,-10.77332592010498,-20.912996292114258,-2.2019805908203125
104-a_n.wav,1.31326,179.0943667076134,1.9063366922292178,20.756239798285655,19.49251916543614,-1.183263163983705,-0.1126727916251255,-153.47451782226562,104.40167999267578,-55.23297119140625,-20.357330322265625,14.343753814697266,10.696576118469238,-27.715839385986328,13.611629486083984,-16.277130126953125,-7.090658187866211,-10.008262634277344,-10.609726905822754,-4.288142681121826,-15.947125434875488
1042-a_n.wav,1.46076,139.36834934507533,1.9871245299178166,24.297263661195824,16.08204778579137,-1.2964372439492562,0.046774525744502686,-258.12054443359375,199.58331298828125,-4.175185680389404,-7.63070011138916,-7.686204433441162,13.186796188354492,-17.30558204650879,-7.130150318145752,20.126522064208984,-8.221866607666016,0.32887938618659973,-23.241870880126953,-18.7576904296875,-3.249730110168457
1043-a_n.wav,1.29996,128.3198655492198,0.875517278216995,23.160804431304477,21.442454078004562,-2.1553084547841186,0.4375664152043972,-175.2593994140625,125.05906677246094,-26.217729568481445,-58.693119049072266,-1.8158074617385864,8.119887351989746,-20.215988159179688,20.06651496887207,6.197211742401123,-3.022148609161377,-21.903409957885742,-19.25080108642578,-0.7712613940238953,1.0886322259902954
1045-a_n.wav,0.59888,83.28195873388287,0.95214487653616,15.289940156069063,13.5326838563091,2.0972182931481855,-2.5502566080166242,-190.9164581298828,158.2310333251953,-45.24592208862305,-5.642309665679932,-7.21386194229126,25.87774658203125,-23.076831817626953,8.932696342468262,-0.3711310625076294,-19.131690979003906,-10.798457145690918,-26.901212692260742,4.5425190925598145,-7.191749572753906
1046-a_n.wav,1.19158,131.1947021008006,35.463146829994194,14.598920622176593,14.114072734158855,3.3538477391318615,-1.4704899057084113,-182.62916564941406,137.52328491210938,-43.610206604003906,-13.431448936462402,-6.45590353012085,5.725324630737305,-13.862256050109863,9.2069091796875,-15.455108642578125,-21.326904296875,0.40635913610458374,-13.604689598083496,-10.665892601013184,-4.916693687438965
1050-a_n.wav,1.42042,271.8944004990484,3.824158540399125,21.519704327551466,14.072980983524412,-0.39249856915723985,-0.4971496690199928,-279.9912414550781,134.8363800048828,-102.80223083496094,-4.499444961547852,-16.151147842407227,9.692239761352539,-29.18564224243164,-16.876079559326172,-6.04425573348999,-36.43057632446289,-12.283321380615234,-9.664285659790039,-17.657909393310547,-4.781203746795654
1051-a_n.wav,1.2153,156.31501325371514,1.6883165886655522,22.5245774377026,18.340150968498154,-1.4235538351433552,0.1385613824989104,-218.74838256835938,154.1965789794922,-26.224163055419922,-27.83381462097168,11.969196319580078,2.8325748443603516,-22.26215362548828,16.283241271972656,-9.252840042114258,3.057685613632202,-31.225521087646484,-8.60727310180664,-5.961957931518555,-8.971390724182129
1053-a_n.wav,1.50572,168.84846366154483,1.3455770317016427,22.61913719509404,16.132906745868503,-0.8235148703103601,0.07268659458067511,-229.2144317626953,144.73611450195312,-22.850961685180664,-14.56982421875,4.846486568450928,10.623807907104492,-3.7479190826416016,7.543811321258545,-26.49464988708496,-2.169095754623413,-21.373647689819336,1.5262194871902466,-13.331120491027832,-8.958072662353516
1056-a_n.wav,0.99812,160.70146774731734,1.3335507667454438,21.010068552856115,15.925942371691677,-0.15251467131234117,-0.31320756565787844,-205.9364013671875,152.7410888671875,-32.724300384521484,10.97406005859375,-12.770367622375488,36.355342864990234,-22.732622146606445,-0.23589204251766205,-12.227535247802734,-14.717497825622559,0.9053685069084167,-31.181535720825195,-2.4702019691467285,-5.440025806427002
1057-a_n.wav,0.75482,209.13396198693584,35.34282746705767,14.537926082830804,13.710746989662178,1.2419428550209555,1.4520998577116009,-200.2528533935547,114.61309814453125,-44.81819534301758,-22.784870147705078,12.666352272033691,4.178341388702393,-29.404817581176758,3.607417345046997,-30.759286880493164,-5.72293758392334,-28.177310943603516,-8.108208656311035,-11.323308944702148,-17.615341186523438
1058-a_n.wav,0.94764,122.3970891167993,2.4624743321560776,19.643410391911996,17.643897838732645,-1.542879245695571,0.3570557988487714,-230.0767822265625,188.60098266601562,-38.533477783203125,3.5129337310791016,2.022536516189575,13.001443862915039,-5.388085842132568,-10.909933090209961,14.835945129394531,-3.0482020378112793,-30.548755645751953,-23.8486385345459,-20.308622360229492,13.045875549316406
1059-a_n.wav,0.77948,240.7825675132873,1.3994424083229262,20.50739586457915,15.94240284388393,-0.8708770795210103,0.4170765857779058,-219.19480895996094,91.39559173583984,-71.22301483154297,-34.67885971069336,-4.177095890045166,14.12380599975586,-17.622962951660156,11.099597930908203,-25.2401123046875,-14.064340591430664,-6.296664714813232,-15.996110916137695,-9.594803810119629,-11.165777206420898
1060-a_n.wav,1.40688,222.33412460714854,2.214976474392902,20.512725825017846,15.80635169757803,0.5692824939803417,-0.5422640906245286,-178.56979370117188,98.03524017333984,-44.820770263671875,-11.854985237121582,7.813318252563477,-0.439508318901062,-13.97153377532959,8.410120010375977,-29.25654411315918,-4.571475028991699,-15.770868301391602,-7.233804225921631,-11.964943885803223,-10.854537010192871
1061-a_n.wav,1.07416,134.3105942510576,1.1369826782003092,18.916758882545924,19.738163915172752,-0.4516349474506592,-0.5360027190003898,-183.3213653564453,156.52633666992188,-26.019508361816406,-53.63576889038086,-3.7388811111450195,10.71467399597168,-11.212567329406738,0.5497657656669617,13.220478057861328,-15.293269157409668,-30.01883316040039,-7.634662628173828,-9.495863914489746,13.113542556762695
1062-a_n.wav,0.9696,100.28950479276811,2.306664298915136,13.249310655141942,18.220109484080236,0.7623111404890911,-1.0275917657060556,-137.84109497070312,160.43032836914062,-18.652700424194336,-45.08502197265625,6.437419891357422,15.843240737915039,-19.46026611328125,6.259549140930176,0.8421578407287598,13.759686470031738,-6.582076072692871,-26.552278518676758,-6.043659210205078,-5.273526668548584
1063-a_n.wav,1.2833,116.05030473795452,2.1419795884874033,16.44903812718724,19.093655695613837,-0.4031670834670398,0.7808275799804566,-158.17071533203125,138.72032165527344,-38.642452239990234,-41.99382019042969,-17.828798294067383,14.429749488830566,-6.767114639282227,-9.152608871459961,22.15044403076172,1.1661717891693115,-14.695981979370117,-11.376909255981445,-34.05467224121094,13.069931983947754
1064-a_n.wav,1.39736,126.85541103689536,1.009868022514393,16.61617659943197,20.346514955577412,-0.3317407425552882,-0.027245492204973198,-128.704833984375,139.26718139648438,-55.451759338378906,-13.335267066955566,-9.698205947875977,15.65857982635498,-11.982779502868652,-4.720181941986084,6.820078372955322,-16.996627807617188,-14.368088722229004,-0.7287676930427551,-23.230207443237305,11.851195335388184
1065-a_n.wav,0.87454,278.05655510888215,19.782779726778955,21.696030902485283,16.098011682188265,-1.2912952236349118,-0.13494239067866812,-221.23170471191406,68.78138732910156,-31.45789337158203,3.5160322189331055,1.0224262475967407,-24.9593563079834,-16.686969757080078,4.061874866485596,-29.31214141845703,-1.401842474937439,-18.27043342590332,-21.365930557250977,-21.96819496154785,-6.2649245262146
1066-a_n.wav,1.04566,213.56985818644148,2.1067639876218847,16.859507230371037,14.693114500257584,0.19335197354065334,-0.5528417783288502,-190.7680206298828,88.7690658569336,-44.5191535949707,-21.625003814697266,5.267822265625,1.7402827739715576,-21.63961410522461,13.431943893432617,-16.420061111450195,-14.4801025390625,-8.287174224853516,-22.560705184936523,-8.157767295837402,-14.334150314331055
1067-a_n.wav,0.99812,227.7964344247116,2.187073408361961,23.502963204499327,14.35913772889985,-1.0392563449406276,-0.06387938979568247,-219.01980590820312,123.1822280883789,-53.4676628112793,-2.7863245010375977,-4.047569751739502,18.333126068115234,-13.297781944274902,-7.039506435394287,-16.815841674804688,-26.473268508911133,-13.665536880493164,-19.74110221862793,-18.885292053222656,-8.487324714660645
1068-a_n.wav,1.6445,246.92719602557162,2.1926790627200052,25.368089266592367,14.452835163686254,-1.2822968144241829,0.3486096783011311,-280.8522644042969,124.73780822753906,-53.5715217590332,7.809281826019287,16.137781143188477,-15.9364595413208,-25.319616317749023,-16.3233642578125,-31.885860443115234,-13.903939247131348,-3.473393201828003,-7.975335121154785,-24.594934463500977,1.1845146417617798
1069-a_n.wav,1.6242,112.87099829953415,1.3011827659874742,20.380431501043823,20.354583186801793,-1.4272578024307858,0.12425721368008931,-234.85806274414062,184.31707763671875,-80.32037353515625,1.8509852886199951,-37.051849365234375,9.435077667236328,-16.34010124206543,-9.004864692687988,20.79480743408203,9.203248977661133,-27.200511932373047,-2.84837007522583,-25.173065185546875,3.216200828552246
107-a_n.wav,1.21112,133.62316961689052,1.6075896186675958,19.807078574295293,18.38171654650557,-0.7840688209130252,-0.5874904845820046,-261.91162109375,170.8963623046875,-10.455907821655273,-66.3871841430664,-19.128374099731445,33.531856536865234,-31.5532169342041,23.28174591064453,-30.369848251342773,18.962980270385742,-33.22975158691406,-8.730003356933594,-19.747207641601562,8.062016487121582
1070-a_n.wav,1.19774,143.09627441161643,3.656737178322766,9.821531757388353,18.861193853806125,7.751077357171981,1.5510224380272921,-193.80075073242188,195.42066955566406,-56.41596603393555,-22.430696487426758,-7.053090572357178,5.941949367523193,-13.382054328918457,-10.991583824157715,22.05757713317871,-20.782928466796875,-5.2627787590026855,-29.34208106994629,-1.5814884901046753,-1.4322192668914795
1071-a_n.wav,1.49242,93.61712597935922,1.198412181893068,12.313346712145242,20.651785619274527,-0.8415765674192337,1.0000043329684734,-145.73666381835938,145.2859344482422,-27.269006729125977,-52.97771453857422,-8.15412425994873,26.55312728881836,17.350292205810547,-1.7168776988983154,5.718313217163086,2.8875374794006348,-12.90088176727295,-6.941063404083252,-29.552509307861328,4.213746547698975
1072-a_n.wav,1.22624,157.62291663755838,2.13486279634405,23.51903481866149,20.113880146386325,-1.5605812809966508,0.4513555253315823,-230.40692138671875,154.5902099609375,-43.11793899536133,-51.555545806884766,-1.339922308921814,11.382176399230957,-19.538835525512695,2.6067557334899902,-7.172022819519043,-8.932374000549316,-18.724605560302734,-20.94756507873535,-3.0319101810455322,-8.345586776733398
1073-a_n.wav,1.10268,170.75879601004738,1.3731307506798947,18.785701955846392,18.40176472037274,3.317861029127529,-3.0887513809697054,-159.1678466796875,125.98234558105469,-42.525428771972656,-40.8381233215332,-8.248088836669922,12.328817367553711,-21.034793853759766,6.822136402130127,-1.9393259286880493,-11.507135391235352,-20.65176773071289,-25.430639266967773,-9.115513801574707,-3.4056241512298584
1074-a_n.wav,1.39736,125.56631841521727,0.6687319491207606,23.793126781783137,22.171356223625466,-2.0265683412516213,0.4209086441377057,-144.17538452148438,145.66021728515625,-52.37913513183594,-18.107694625854492,-5.982396602630615,14.46532154083252,-12.546025276184082,-12.312078475952148,9.686352729797363,-12.878453254699707,-7.112709999084473,-10.273902893066406,-22.92274284362793,0.25536683201789856
1075-a_n.wav,1.03616,119.41397661077592,1.310711115695293,18.361093005053025,17.66862150978518,-1.0688020335233483,-0.1411417618603718,-164.5562286376953,192.15463256835938,-47.67881393432617,-25.07986068725586,-5.979495525360107,-12.415583610534668,-0.0787413939833641,-25.53411102294922,40.11830139160156,3.611447811126709,-24.75467300415039,-10.302865982055664,-31.1690673828125,6.86281156539917
1076-a_n.wav,0.91256,146.64208254918782,1.0266748075724117,18.970687070526346,20.260076900061684,-0.8176479915194823,-0.26699097648014436,-182.54832458496094,142.49708557128906,-44.38982009887695,-35.646392822265625,-7.351344108581543,18.947603225708008,-12.2925386428833,-5.001718044281006,-4.438337802886963,-0.9707555174827576,-32.755008697509766,-8.6243257522583,-30.019821166992188,13.006282806396484
