voiceID,meanF0Hz,stdevF0Hz,HNR,CPPs,JitterPCA,ShimmerPCA,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
1016-a_n.wav,112.54731808828781,1.4623381205269717,22.439437487106513,22.28979277132737,-0.3291822136786412,-0.07189856219205247,-172.16119384765625,187.72532653808594,-30.98276710510254,-3.499825954437256,-1.3041155338287354,6.819873809814453,2.8201966285705566,-17.23188591003418,30.656959533691406,7.9853644371032715,-9.158598899841309,-3.4824416637420654,-15.31065559387207,9.869546890258789
1017-a_n.wav,140.05612768890023,3.8048398612339414,22.739720673275432,15.950348687397227,-1.2312294291042196,0.08671815691000537,-281.4230041503906,221.12184143066406,-0.18820835649967194,-31.65028190612793,3.3731698989868164,-2.8608808517456055,9.446475982666016,-14.294776916503906,33.685264587402344,-24.262622833251953,-5.45493221282959,-5.92041540145874,-16.65102767944336,12.402310371398926
1018-a_n.wav,96.20575553121103,1.0714358418994177,16.974499433082762,19.47333691434776,-0.22611964045169963,1.1863007393127938,-188.8062286376953,161.64212036132812,2.8466367721557617,-63.94059753417969,-6.307764053344727,15.785632133483887,-7.306715965270996,-2.7000651359558105,19.2251033782959,4.929331302642822,14.518023490905762,-8.011857986450195,-18.08775520324707,6.57792854309082
1019-a_n.wav,146.08094705614528,1.0256677789787736,22.019880876707372,20.907074270126586,-1.0282087477151298,1.0678323432681993,-226.3243865966797,153.63650512695312,7.51798677444458,-56.17356491088867,1.437652826309204,15.298115730285645,-32.38663101196289,30.432022094726562,0.9979850649833679,1.7567570209503174,-11.758420944213867,-13.221091270446777,-8.913666725158691,8.231958389282227
102-a_n.wav,197.36909189253325,1.3258487963742631,18.175580680073598,17.884249678797136,1.600437653452856,-2.2112917479672127,-129.82891845703125,123.42044067382812,-46.063724517822266,-50.0676383972168,16.268287658691406,-8.040203094482422,-34.19136428833008,16.261606216430664,-7.174981117248535,-19.258298873901367,-17.452831268310547,-5.980365753173828,-1.2162705659866333,-14.467765808105469
1020-a_n.wav,125.58687406427342,1.0536433956131743,22.870515249335686,18.745385955141394,-1.0906006816560647,0.6065452472827578,-236.85243225097656,190.01644897460938,-24.265432357788086,-0.6254151463508606,7.809551239013672,26.26654052734375,-11.922835350036621,-7.10984992980957,26.535043716430664,-16.756376266479492,9.055803298950195,-23.411760330200195,-5.357794761657715,9.247823715209961
1021-a_n.wav,114.97974513207748,1.5117648363441243,25.737002834068946,21.27890271364019,-1.0918638627387927,0.20270034120840444,-271.5577087402344,211.57919311523438,-8.127396583557129,-39.36945343017578,-3.4969260692596436,18.086183547973633,-24.500789642333984,8.083087921142578,23.0263729095459,3.114164113998413,8.693350791931152,-19.292234420776367,-3.0207295417785645,2.880281686782837
1022-a_n.wav,216.8222548549462,0.9349711196610571,27.33158040618001,17.07382810309969,-1.5716574509246772,0.18605284812773057,-220.0824432373047,176.3876190185547,-30.790616989135742,-24.49700355529785,9.45605182647705,2.679821729660034,-14.443876266479492,-0.2516167461872101,-25.403539657592773,-6.2424492835998535,-29.15130615234375,-2.9399454593658447,-14.830473899841309,-15.693758010864258
1023-a_n.wav,132.83791944588745,3.5879739272547035,19.48155706761935,20.337767395098325,-1.4090255692158702,0.2260299496106793,-216.6850128173828,160.966796875,-46.47298812866211,-37.98621368408203,3.5364139080047607,31.204397201538086,-11.00631046295166,5.965598106384277,10.869044303894043,-12.239013671875,-7.459902286529541,-21.312833786010742,5.044241905212402,2.603576421737671
1024-a_n.wav,234.610096932468,1.4016136514617927,29.96963941633888,15.88977249279815,-2.0637062549422915,0.5100823004060899,-260.0584716796875,168.86427307128906,-41.29212188720703,-13.372126579284668,32.06142807006836,1.740535855293274,-7.070199489593506,-15.103423118591309,-43.98822784423828,-14.296896934509277,-30.59522819519043,-9.610696792602539,-34.225948333740234,-4.7305145263671875
1025-a_n.wav,105.01181575828684,1.4933522821368002,14.746866448926998,19.614293401533125,1.4321020207199742,-1.199602199193265,-176.3460235595703,129.22071838378906,16.203380584716797,-52.25095748901367,-11.975397109985352,33.25900650024414,1.7022786140441895,2.267077684402466,6.013879299163818,14.733905792236328,-10.179288864135742,9.523502349853516,-33.793724060058594,14.438986778259277
1026-a_n.wav,104.21917282643,2.7715112263160284,19.548704387375558,19.90051788649508,-0.9458528498745453,0.41913871739514563,-195.52378845214844,175.3778076171875,2.508941411972046,-51.03597640991211,24.70517349243164,-4.164106369018555,-13.606263160705566,36.06723403930664,8.89907169342041,9.604653358459473,-27.50398826599121,-1.9640933275222778,-3.8137919902801514,2.370140314102173
1027-a_n.wav,130.1852143955457,0.9070741720948876,22.204335577986168,17.503795489056234,0.4820298023309986,-1.1150305131724376,-201.2835693359375,206.52523803710938,-20.057880401611328,-36.36823272705078,-10.403512954711914,19.9422664642334,-9.840988159179688,-5.711256980895996,25.707355499267578,-0.9113557934761047,-15.90751838684082,-2.5735716819763184,-7.156599521636963,5.402702808380127
1028-a_n.wav,154.93533442819944,1.830295166399326,26.526754857793943,23.14219311783715,-1.8245732441472011,0.5440988686389838,-185.836669921875,132.632568359375,-14.353495597839355,-32.200321197509766,-3.911872625350952,-1.0158743858337402,-4.1002888679504395,1.3670318126678467,5.481215953826904,-19.401958465576172,-15.944846153259277,-12.881258010864258,-0.5347486734390259,-1.237274169921875
1029-a_n.wav,217.22718468158064,1.5690700284890073,28.557219602447283,18.93838329381236,-1.4119942627471351,-0.09907944011297892,-217.54164123535156,154.77589416503906,-51.84657287597656,-25.8154296875,-3.503976345062256,0.41939476132392883,-15.00048828125,18.50181007385254,-36.68519592285156,-26.81827735900879,1.6554620265960693,-21.81281089782715,-13.073421478271484,-19.650724411010742
103-a_n.wav,117.49007829496014,1.0662152798311122,24.136006321662318,24.684478735923665,-1.983688714556459,0.6742942917952148,-150.43128967285156,155.4608612060547,-23.46267318725586,-30.701351165771484,15.940412521362305,4.407699108123779,-17.197731018066406,15.326263427734375,7.750079154968262,1.6076927185058594,-31.077499389648438,-5.213307857513428,0.07633281499147415,-3.3854243755340576
1030-a_n.wav,115.6710644521138,1.1467401157089243,20.563120699012895,20.125952898392345,-0.48811593751600446,-0.19669862502847124,-239.29934692382812,202.5196990966797,-48.75405502319336,-36.76161193847656,6.428921222686768,31.650753021240234,-13.174084663391113,6.098644733428955,14.250157356262207,2.8628649711608887,4.220390796661377,-18.47331428527832,-1.759049654006958,-0.23552116751670837
1031-a_n.wav,105.8470058769929,0.8710592875880174,26.2418890031884,21.613196291427535,-1.958546190139579,0.4952721775976185,-284.30413818359375,212.31060791015625,-69.14717864990234,-8.922331809997559,-9.679311752319336,8.91196060180664,13.585844039916992,-11.63566780090332,27.513608932495117,4.624701976776123,-21.293893814086914,1.7993314266204834,-14.949117660522461,4.976378440856934
1032-a_n.wav,117.15646601322247,1.2586833233483672,24.98229243584727,23.167735209129905,-2.101828944186818,0.7272727924217038,-212.33319091796875,193.57044982910156,-36.49445343017578,-29.586946487426758,13.699396133422852,-7.717837810516357,18.369354248046875,-28.102264404296875,22.405588150024414,6.054622173309326,-23.899539947509766,0.7091336846351624,-24.109378814697266,14.778242111206055
1033-a_n.wav,87.48138105205307,0.9010296816049251,20.56187317686336,20.19310326921347,0.595046881726908,-1.1998231639806747,-208.4679718017578,155.3760528564453,-21.386442184448242,-17.89124870300293,19.0787353515625,15.62553882598877,1.6506162881851196,11.960028648376465,34.10798263549805,-10.692147254943848,-9.989275932312012,-7.425479888916016,-4.069265842437744,6.617039680480957
1034-a_n.wav,114.07388750590904,4.831503136922815,21.929286135453594,18.577377535320387,-0.15445947470445748,-0.29753070751685756,-268.5235595703125,214.11196899414062,-24.925643920898438,-21.176687240600586,-6.660342693328857,17.77821159362793,-3.1266770362854004,-5.329245567321777,12.535417556762695,1.420160174369812,-4.022998809814453,-3.1413562297821045,-22.164321899414062,14.069010734558105
1035-a_n.wav,107.90621509108894,1.566686999117679,15.8259603009102,16.033199216814317,1.400077041795621,-1.7637985373094123,-173.53585815429688,152.07200622558594,-4.514710426330566,-14.338517189025879,1.3191622495651245,13.153949737548828,7.159152507781982,3.57985782623291,24.074071884155273,-3.3390817642211914,-3.5551555156707764,6.48816442489624,-10.884571075439453,24.140872955322266
1036-a_n.wav,113.4052244071963,2.248543009417257,20.725629866793184,26.406823892730493,-1.4917833229770867,0.8123596107694249,-124.40071868896484,127.48709869384766,-34.18452453613281,-33.390926361083984,14.320989608764648,-8.967995643615723,5.924805164337158,-8.291762351989746,40.22733688354492,0.37179118394851685,-21.809621810913086,5.957214832305908,-24.497333526611328,19.344724655151367
1037-a_n.wav,194.9210388093354,24.420102143644584,21.540168869496384,15.68616762287406,-0.718014377179343,1.0202965974619824,-210.41424560546875,165.7256622314453,-51.82590103149414,-30.585853576660156,21.78081703186035,-18.767410278320312,-1.7270814180374146,-10.7285795211792,2.9677982330322266,-26.951026916503906,-10.104373931884766,-11.520221710205078,-19.757793426513672,-1.8826748132705688
104-a_n.wav,179.09504793946007,1.9060233921571248,24.14070261328094,20.921604633358687,-1.2613241386300622,-0.05703991565991074,-132.89334106445312,136.44554138183594,-59.36855697631836,-21.14327621459961,17.602764129638672,12.007229804992676,-26.743459701538086,14.17735481262207,-14.44276237487793,-7.264251708984375,-7.857914924621582,-9.660741806030273,-2.246220588684082,-15.864433288574219
1042-a_n.wav,139.36771611653978,1.9869396097045398,26.53488438815107,16.59455863360789,-1.3460891381957527,0.10284613342506321,-271.64697265625,228.21543884277344,-0.9855362176895142,-3.828909158706665,0.15846839547157288,18.69346809387207,-13.557912826538086,-1.144573450088501,28.260608673095703,-6.1011528968811035,2.835146427154541,-18.50164031982422,-11.332621574401855,2.0476839542388916
1043-a_n.wav,128.31878151087753,0.8786538830982216,27.147168787271927,22.312082902546543,-2.174289871097705,0.4486551239339094,-190.76480102539062,143.40988159179688,-28.513450622558594,-57.501190185546875,5.231603145599365,10.938773155212402,-16.89507484436035,24.72161865234375,13.073251724243164,-0.390675812959671,-17.151582717895508,-14.22350788116455,4.933669567108154,2.792083978652954
1045-a_n.wav,83.28195058233231,0.9518001511755521,17.116491560644896,13.570736160508346,2.1197007653667947,-2.521658543616149,-218.7272491455078,183.21539306640625,-34.87601089477539,1.7469091415405273,-1.0279120206832886,28.142593383789062,-20.290559768676758,13.425976753234863,3.3386917114257812,-18.48023796081543,-7.856074810028076,-23.43605613708496,5.722914218902588,-6.820755481719971
1046-a_n.wav,131.19500178248416,35.46336620191304,16.658070511754023,14.093899439688332,3.3727162800762143,-1.8349162534851087,-211.92796325683594,160.52096557617188,-31.511545181274414,-9.596671104431152,-0.14370214939117432,8.908574104309082,-8.871915817260742,11.971587181091309,-10.496502876281738,-18.491077423095703,5.230836868286133,-12.776400566101074,-6.221393585205078,-3.0181329250335693
1050-a_n.wav,271.89573098340185,3.8250917804768583,23.265912486167565,14.748178985307511,-0.43869539157754195,-0.4783954559418814,-251.61294555664062,193.50326538085938,-109.42689514160156,-8.937823295593262,-15.414388656616211,4.30023193359375,-36.534847259521484,-18.194486618041992,-9.148334503173828,-41.22909927368164,-11.362305641174316,-9.223939895629883,-19.706409454345703,-0.4512558877468109
1051-a_n.wav,156.3184305816508,1.6884655919361533,22.661387960484717,18.643607964802175,-1.4612262784155496,0.14559138814634756,-219.7832489013672,184.3790740966797,-27.76641082763672,-25.367769241333008,18.09588623046875,2.493072271347046,-18.67992401123047,19.49190902709961,-4.120630264282227,2.677777051925659,-26.960487365722656,-4.2955498695373535,-3.534677743911743,-8.635183334350586
1053-a_n.wav,168.84662046843195,1.3477097259397457,23.378739412113376,16.478163663882167,-0.874273518530353,0.10696014530361624,-232.9469451904297,182.00230407714844,-15.279552459716797,-15.064818382263184,3.3470427989959717,12.977875709533691,0.6136265397071838,8.514915466308594,-25.35500717163086,-0.6026653051376343,-18.01690101623535,2.68349552154541,-10.586841583251953,-8.372380256652832
1056-a_n.wav,160.7016749960601,1.3338151803689284,22.604343746959422,16.23883660526396,-0.16996920317380831,-0.26560780097654946,-210.6326141357422,189.76571655273438,-27.195545196533203,13.198434829711914,-10.735074996948242,37.64712142944336,-20.26171112060547,1.7511532306671143,-11.650887489318848,-12.137258529663086,3.826251268386841,-27.119869232177734,-0.2570604085922241,-3.57000994682312
1057-a_n.wav,209.14431915375604,35.34515874491882,17.413126307015396,14.131968126873407,1.3604589772990738,1.337551822438576,-198.80422973632812,154.57046508789062,-36.912593841552734,-16.901853561401367,15.453751564025879,2.029094934463501,-29.165462493896484,2.6465630531311035,-31.166553497314453,-7.556953430175781,-26.778499603271484,-7.935399532318115,-12.048701286315918,-19.94878578186035
1058-a_n.wav,122.397465349367,2.462253846675499,21.92021380636524,18.11380772907196,-1.55652351353056,0.3628345112665365,-253.16200256347656,210.69677734375,-37.931365966796875,5.372674942016602,8.996389389038086,19.125186920166016,-0.9031891822814941,-6.172311305999756,17.8789119720459,-2.4605772495269775,-27.297311782836914,-16.014394760131836,-10.062750816345215,17.767810821533203
1059-a_n.wav,240.7826250211439,1.4002914083119453,22.333123802497944,16.374304763638396,-0.8724504502571908,0.4463861119619869,-193.8782958984375,138.84088134765625,-74.22513580322266,-43.08431625366211,-3.734895944595337,15.906376838684082,-22.30105209350586,8.369199752807617,-27.28713035583496,-16.440250396728516,-7.522780418395996,-18.545663833618164,-12.276708602905273,-10.644244194030762
1060-a_n.wav,222.3349330015157,2.215643069388519,20.941322964565135,16.392663170487157,0.5246584913184451,-0.501907570955959,-159.426513671875,141.3832550048828,-39.66017532348633,-14.434805870056152,3.7974464893341064,-5.106570720672607,-13.855077743530273,4.928503513336182,-30.055837631225586,-5.0531535148620605,-17.999805450439453,-8.21492862701416,-12.349966049194336,-14.192828178405762
1061-a_n.wav,134.31050346199257,1.136911944633321,23.095147629584226,20.257124914174096,-0.4730975181736595,-0.5162799156603516,-193.55416870117188,178.3548126220703,-25.822940826416016,-51.72441482543945,5.307124614715576,16.974945068359375,-5.85213041305542,5.597862243652344,20.817733764648438,-14.396086692810059,-21.563011169433594,0.7228736877441406,-4.225363731384277,11.857454299926758
1062-a_n.wav,100.28995280245782,2.3062391666243074,16.37544642411628,19.490434907587577,0.7459029532906555,-1.0063342648834324,-177.16140747070312,167.2946014404297,-17.832963943481445,-43.36897277832031,16.23592758178711,18.557279586791992,-16.967758178710938,8.653395652770996,8.722627639770508,15.359050750732422,-1.7325928211212158,-22.99000358581543,4.648990631103516,-4.527383804321289
1063-a_n.wav,116.05081039330736,2.142064470131785,19.015701677546524,19.87280590528806,-0.4182191806800039,0.7987351573859574,-186.11752319335938,154.5680694580078,-37.334590911865234,-41.931949615478516,-12.162192344665527,20.44961929321289,0.24519333243370056,-4.153083801269531,30.043371200561523,2.228308916091919,-9.03564453125,-4.247469902038574,-24.503341674804688,17.44951057434082
1064-a_n.wav,126.85559756669139,1.0095733660832176,19.4912956457635,21.16437395481075,-0.3589728094403387,-0.021568888602411573,-150.40736389160156,155.86911010742188,-52.73413848876953,-9.553349494934082,-3.9284324645996094,19.554370880126953,-6.46528959274292,-0.9100934267044067,14.09587287902832,-14.396662712097168,-6.819690227508545,2.4711992740631104,-18.134981155395508,15.272560119628906
1065-a_n.wav,278.05694336367577,19.7805524665731,23.91203381039541,16.661707757220764,-1.287218075226164,-0.06911187561505247,-187.2811737060547,112.33280944824219,-22.59003448486328,3.7562360763549805,-6.707469463348389,-33.15692138671875,-24.660219192504883,2.250990629196167,-32.403377532958984,-8.057296752929688,-15.780287742614746,-16.913183212280273,-15.961141586303711,-11.482226371765137
1066-a_n.wav,213.5691608912848,2.105872384089731,17.771488746922586,15.37583161635907,0.13769138370765882,-0.5641620668105944,-181.53457641601562,132.0460662841797,-38.582794189453125,-23.53835105895996,5.311779975891113,-1.100679636001587,-24.1684513092041,15.325817108154297,-13.8076810836792,-15.039251327514648,-9.313016891479492,-24.953624725341797,-7.898294925689697,-16.393184661865234
1067-a_n.wav,227.79986313613662,2.184782936859703,24.07257573676949,14.934962318051241,-1.1099569916520908,-0.0007869038056531119,-203.47618103027344,172.2362060546875,-45.529640197753906,-13.429895401000977,-11.843670845031738,22.731761932373047,-10.669673919677734,-5.0873026847839355,-19.214387893676758,-27.048168182373047,-15.065549850463867,-20.034427642822266,-21.111125946044922,-10.259485244750977
1068-a_n.wav,246.92683064703243,2.194841493998772,25.25610084669247,15.036377146327235,-1.3616909618708128,0.40593097028519565,-255.80587768554688,177.90988159179688,-54.040889739990234,-3.758999824523926,13.573204040527344,-15.824647903442383,-22.534910202026367,-15.354646682739258,-32.3603401184082,-12.752520561218262,-4.275270462036133,-14.737861633300781,-31.208858489990234,-3.296046018600464
1069-a_n.wav,112.87107715242162,1.301107127176215,25.073339435289554,21.451776917080185,-1.4505508583412592,0.13222395506032375,-268.02508544921875,200.0152130126953,-78.85108184814453,7.31421422958374,-31.787403106689453,15.482929229736328,-12.291781425476074,-1.4148882627487183,29.662303924560547,13.968583106994629,-21.650503158569336,5.350332260131836,-18.687334060668945,9.30701732635498
107-a_n.wav,133.6229159203188,1.6074789146884165,23.525304428085086,19.194752716100787,-0.8079213807412996,-0.5638422856908385,-277.89990234375,197.56613159179688,-9.100387573242188,-64.48128509521484,-9.69152545928955,41.16051483154297,-27.93705940246582,29.504671096801758,-21.994016647338867,24.465105056762695,-28.843271255493164,-2.4211668968200684,-11.517419815063477,13.93057632446289
1070-a_n.wav,143.09860390545524,3.6568459585717243,12.519882195334437,19.57261492716595,7.706485968687006,1.5996223194229877,-218.6653289794922,215.30613708496094,-50.4700813293457,-18.33258056640625,2.866684675216675,11.186958312988281,-8.030686378479004,-4.696313381195068,26.979156494140625,-19.46376609802246,0.3101014196872711,-21.428564071655273,4.909184455871582,-0.42257237434387207
1071-a_n.wav,93.61671600609655,1.1986175449633416,16.92928183832667,23.02694305482009,-0.8684922360616625,1.0170092960845092,-194.87225341796875,157.86526489257812,-25.04320526123047,-54.14041519165039,1.0592645406723022,32.1727180480957,16.155345916748047,-2.4233784675598145,13.636996269226074,5.490167617797852,-11.235605239868164,-12.437057495117188,-23.468725204467773,7.376664161682129
1072-a_n.wav,157.62337819403018,2.134485602134204,26.778082446218296,20.645160499200795,-1.5721237546381324,0.4691835075406231,-219.9434051513672,184.43182373046875,-44.81861877441406,-49.67465591430664,6.236338138580322,14.026590347290039,-15.585773468017578,7.065290927886963,-1.148708701133728,-7.099196910858154,-12.473600387573242,-15.490008354187012,2.3581693172454834,-7.406200408935547
1073-a_n.wav,170.75945806864198,1.373657027824019,21.36528504704399,19.230358576842438,3.132559769990417,-2.8653829822603067,-152.1953125,156.830810546875,-35.23234558105469,-35.9551887512207,-3.203685760498047,15.952733039855957,-14.55258846282959,10.529579162597656,2.0557522773742676,-10.147088050842285,-12.65460205078125,-19.684011459350586,-4.04458475112915,-5.685824394226074
1074-a_n.wav,125.56627060013815,0.6686663446266169,27.766227436965472,23.091330648924536,-2.0405229272043517,0.4295853079450261,-162.56668090820312,162.3427734375,-48.39745330810547,-13.931775093078613,2.956711530685425,18.414033889770508,-5.154538154602051,-7.531565189361572,18.591142654418945,-9.065321922302246,0.579993724822998,-5.440749168395996,-14.696222305297852,5.271448612213135
1075-a_n.wav,119.41413996630959,1.3103236855002167,22.107623575231404,18.106412913598962,-1.0941266076120848,-0.12545912520627814,-185.86581420898438,210.65200805664062,-48.63344955444336,-25.930269241333008,-0.3288193941116333,-5.643282413482666,10.011204719543457,-19.80051040649414,43.22660446166992,2.342057466506958,-19.009477615356445,0.8784206509590149,-21.784488677978516,13.113096237182617
1076-a_n.wav,146.6421618808261,1.0265536976012393,21.833552093999415,20.75008704625747,-0.8321902258640196,-0.2577237741892306,-184.48968505859375,168.86798095703125,-41.8591423034668,-32.48024368286133,-1.4839714765548706,21.096698760986328,-8.285207748413086,-0.11582811921834946,2.1016509532928467,2.2573328018188477,-26.889930725097656,-1.0757429599761963,-22.7319393157959,15.675655364990234
1077-a_n.wav,124.18832022972505,1.5164450104976293,20.561732290594037,16.141332314497657,-0.4622163259504918,-0.39285954307175447,-279.1184997558594,181.09959411621094,17.59453010559082,-46.472049713134766,23.459802627563477,15.03726577758789,6.434648036956787,9.50570297241211,-2.2444088459014893,7.455562591552734,-20.28050994873047,-17.64309310913086,1.9908527135849,-5.892921447753906
1078-a_n.wav,106.91931908606365,0.9016849277358471,26.08610856432322,20.621946437777606,-1.752950308982962,0.43014832934512587,-198.48843383789062,194.99192810058594,-28.433181762695312,-3.2252755165100098,1.6167155504226685,5.989075183868408,-0.5917810201644897,2.354849100112915,12.227152824401855,23.48834228515625,-31.87238883972168,5.365100860595703,-20.132587432861328,10.734246253967285
1079-a_n.wav,124.44812507854841,1.4943517892167184,16.75651061236011,17.208147765745267,0.2808912673344306,1.293173369913995,-189.8378143310547,183.57862854003906,-43.78737258911133,-12.624049186706543,6.630519390106201,12.326096534729004,-10.813370704650879,13.866524696350098,15.78844928741455,-0.4001891613006592,-12.910943984985352,-8.349757194519043,2.4417080879211426,5.462585926055908
